Timestamp (UTC), Latitude, Longitude, Display Radius (Meters), Source, Device Tag, Platform, WiFi Results
2019-06-27T15:06:18.000Z,39.2661339,-107.0979563,3.578,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:06:20.000Z,39.2661225,-107.0979588,3.93,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:06:21.000Z,39.2661145,-107.0979628,3.955,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:06:22.000Z,39.2661075,-107.0979694,3.997,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:06:24.000Z,39.266094,-107.0979894,3.88,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:06:25.000Z,39.2660867,-107.098,3.878,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:06:27.000Z,39.266072,-107.0980149,4.176,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:06:28.000Z,39.2660619,-107.0980235,4.316,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:06:30.000Z,39.2660352,-107.0980431,4.436,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:06:32.000Z,39.2660099,-107.098064,4.532,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:06:34.000Z,39.2659903,-107.0980793,4.07,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:06:36.000Z,39.2659751,-107.0980932,3.365,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:06:37.000Z,39.2659704,-107.0980981,3.279,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:06:39.000Z,39.265962,-107.098106,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:06:41.000Z,39.2659558,-107.098112,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:06:42.000Z,39.2659531,-107.0981148,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:06:44.000Z,39.2659486,-107.0981189,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:06:46.000Z,39.2659458,-107.0981212,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:06:47.000Z,39.2659449,-107.0981219,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:06:49.000Z,39.2659437,-107.0981229,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:06:50.000Z,39.2659433,-107.0981232,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:06:52.000Z,39.2659428,-107.0981236,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:06:53.000Z,39.2659426,-107.0981238,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:06:55.000Z,39.2659424,-107.0981239,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:06:56.000Z,39.2659423,-107.098124,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:06:57.000Z,39.2659423,-107.0981241,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:06:58.000Z,39.2659422,-107.0981244,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:06:59.000Z,39.2659421,-107.0981247,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:07:00.000Z,39.2659421,-107.0981249,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:07:02.000Z,39.2659419,-107.0981251,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:07:03.000Z,39.2659419,-107.0981252,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:07:04.000Z,39.2659418,-107.0981253,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:07:06.000Z,39.2659418,-107.0981254,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:07:07.000Z,39.2659417,-107.0981254,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:07:08.000Z,39.2659417,-107.0981254,3.022,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:07:10.000Z,39.2659416,-107.0981255,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:07:12.000Z,39.2659415,-107.0981254,3.127,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:07:13.000Z,39.2659414,-107.0981254,3.171,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:07:14.000Z,39.2659413,-107.0981254,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:07:15.000Z,39.2659398,-107.0981307,3.005,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:07:17.000Z,39.2659354,-107.0981475,3.405,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:07:18.000Z,39.2659306,-107.0981635,3.516,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:07:19.000Z,39.2659237,-107.0981811,3.696,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:07:20.000Z,39.265917,-107.098193,4.087,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:07:21.000Z,39.2659073,-107.0982047,4.231,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:07:23.000Z,39.2658845,-107.0982272,4.357,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:07:25.000Z,39.2658624,-107.0982469,4.599,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:07:27.000Z,39.2658423,-107.0982626,4.409,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:07:28.000Z,39.2658346,-107.0982677,4.671,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:07:29.000Z,39.2658243,-107.0982746,4.576,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:07:31.000Z,39.2658052,-107.0982924,3.859,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:07:32.000Z,39.2658002,-107.0982975,3.677,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:07:34.000Z,39.2657933,-107.0983046,3.215,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:07:35.000Z,39.2657911,-107.0983073,3.237,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:07:37.000Z,39.2657889,-107.0983126,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:07:38.000Z,39.2657895,-107.0983129,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:07:40.000Z,39.2657881,-107.0983108,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:07:41.000Z,39.2657845,-107.0983084,3.192,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:07:43.000Z,39.2657865,-107.0983057,3.172,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:07:44.000Z,39.2657845,-107.0983054,3.251,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:07:46.000Z,39.2657729,-107.0983027,3.176,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:07:47.000Z,39.2657702,-107.0983036,3.004,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:07:49.000Z,39.2657702,-107.0983083,3.166,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:07:50.000Z,39.265771,-107.0983105,3.212,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:07:52.000Z,39.2657682,-107.0983123,3.06,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:07:53.000Z,39.2657637,-107.0983114,3.154,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:07:55.000Z,39.2657556,-107.0983105,3.531,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:07:57.000Z,39.2657463,-107.0983083,3.88,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:07:58.000Z,39.2657404,-107.0983083,3.764,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:07:59.000Z,39.2657304,-107.0983073,3.36,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:08:01.000Z,39.2657063,-107.0983052,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:08:02.000Z,39.2656947,-107.0983053,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:08:03.000Z,39.2656809,-107.0983075,3.058,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:08:05.000Z,39.265662,-107.0983122,3.022,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:08:06.000Z,39.2656515,-107.0983132,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:08:08.000Z,39.2656272,-107.0983118,3.177,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:08:09.000Z,39.2656214,-107.0983083,3.197,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:08:11.000Z,39.2656249,-107.0983005,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:08:13.000Z,39.2656312,-107.0982967,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:08:15.000Z,39.2656388,-107.0982939,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:08:16.000Z,39.2656439,-107.0982922,3.058,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:08:18.000Z,39.265657,-107.0982884,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:08:19.000Z,39.2656615,-107.0982872,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:08:21.000Z,39.2656667,-107.0982858,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:08:22.000Z,39.2656681,-107.0982855,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:08:24.000Z,39.2656699,-107.098285,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:08:25.000Z,39.2656704,-107.0982849,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:08:27.000Z,39.265671,-107.0982848,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:08:28.000Z,39.2656708,-107.0982843,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:08:30.000Z,39.2656612,-107.098288,3.646,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:08:31.000Z,39.26565,-107.0982898,3.424,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:08:33.000Z,39.2656377,-107.0982949,3.627,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:08:34.000Z,39.2656315,-107.098299,3.787,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:08:35.000Z,39.265626,-107.0983019,3.46,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:08:37.000Z,39.2656109,-107.0982926,3.049,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:08:38.000Z,39.2656013,-107.0982874,3.181,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:08:40.000Z,39.2655809,-107.0982838,3.131,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:08:41.000Z,39.2655699,-107.0982854,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:08:43.000Z,39.2655467,-107.0982923,3.034,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:08:44.000Z,39.2655377,-107.0982949,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:08:46.000Z,39.2655206,-107.0983001,3.049,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:08:47.000Z,39.26551,-107.098302,3.177,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:08:48.000Z,39.265498,-107.0983034,3.145,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:08:50.000Z,39.2654815,-107.0983057,3.738,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:08:51.000Z,39.2654729,-107.0983078,3.973,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:08:52.000Z,39.2654655,-107.0983122,4.155,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:08:54.000Z,39.2654474,-107.0983187,4.345,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:08:55.000Z,39.2654368,-107.0983208,4.408,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:08:57.000Z,39.2654185,-107.0983231,4.356,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:08:59.000Z,39.2654001,-107.098317,3.93,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:09:00.000Z,39.2653907,-107.0983123,3.721,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:09:02.000Z,39.2653723,-107.0983021,3.231,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:09:03.000Z,39.2653654,-107.0982997,3.029,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:09:05.000Z,39.2653573,-107.0983001,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:09:07.000Z,39.2653535,-107.0983,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:09:08.000Z,39.2653516,-107.0982993,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:09:10.000Z,39.2653487,-107.0982981,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:09:11.000Z,39.2653477,-107.0982977,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:09:13.000Z,39.2653461,-107.0982971,3.087,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:09:15.000Z,39.2653449,-107.0982967,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:09:17.000Z,39.2653444,-107.0982966,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:09:18.000Z,39.2653442,-107.0982966,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:09:20.000Z,39.2653442,-107.0982967,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:09:22.000Z,39.2653443,-107.0982968,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:09:24.000Z,39.2653443,-107.0982971,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:09:26.000Z,39.2653444,-107.0982975,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:09:27.000Z,39.2653445,-107.0982976,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:09:28.000Z,39.2653445,-107.0982977,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:09:30.000Z,39.2653446,-107.0982978,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:09:32.000Z,39.2653446,-107.098298,3.197,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:09:33.000Z,39.2653447,-107.098298,3.242,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:09:34.000Z,39.2653447,-107.0982981,3.039,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:09:36.000Z,39.2653449,-107.0982982,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:09:37.000Z,39.265345,-107.0982983,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:09:38.000Z,39.265345,-107.0982984,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:09:39.000Z,39.265345,-107.0982984,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:09:41.000Z,39.265345,-107.0982984,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:09:43.000Z,39.2653451,-107.0982985,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:09:44.000Z,39.2653451,-107.0982985,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:09:45.000Z,39.2653451,-107.0982986,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:09:47.000Z,39.2653451,-107.0982986,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:09:49.000Z,39.2653452,-107.0982987,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:09:50.000Z,39.2653452,-107.0982987,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:09:51.000Z,39.2653452,-107.0982987,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:09:52.000Z,39.2653452,-107.0982987,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:09:54.000Z,39.2653452,-107.0982988,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:09:56.000Z,39.2653453,-107.0982988,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:09:57.000Z,39.2653453,-107.0982989,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:09:59.000Z,39.2653453,-107.0982989,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:10:01.000Z,39.2653463,-107.0983006,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:10:03.000Z,39.265349,-107.0983181,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:10:04.000Z,39.2653501,-107.0983298,3.116,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:10:06.000Z,39.2653554,-107.0983501,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:10:07.000Z,39.2653576,-107.0983539,3.425,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:10:09.000Z,39.2653634,-107.0983575,3.586,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:10:11.000Z,39.2653726,-107.0983577,3.44,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:10:13.000Z,39.2653829,-107.0983609,3.222,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:10:14.000Z,39.2653912,-107.098365,3.245,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:10:16.000Z,39.2654015,-107.0983805,3.126,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:10:17.000Z,39.2654056,-107.0983923,3.127,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:10:19.000Z,39.2654143,-107.0984209,3.36,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:10:20.000Z,39.265416,-107.0984298,3.484,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:10:21.000Z,39.2654165,-107.0984423,3.748,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:10:23.000Z,39.2654103,-107.098462,3.596,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:10:24.000Z,39.2654078,-107.0984678,3.596,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:10:25.000Z,39.2654069,-107.098471,3.904,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:10:27.000Z,39.2654077,-107.0984766,4.393,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:10:29.000Z,39.2654142,-107.0984884,4.487,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:10:30.000Z,39.2654199,-107.0984969,4.54,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:10:32.000Z,39.2654321,-107.0985133,4.347,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:10:33.000Z,39.2654359,-107.0985192,4.67,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:10:35.000Z,39.2654414,-107.0985336,4.913,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:10:36.000Z,39.2654431,-107.0985415,5.203,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:10:38.000Z,39.2654526,-107.0985662,5.096,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:10:39.000Z,39.2654607,-107.0985767,5.073,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:10:41.000Z,39.2654888,-107.0985848,4.609,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:10:42.000Z,39.265498,-107.098584,4.521,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:10:44.000Z,39.2655098,-107.0985814,4.409,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:10:45.000Z,39.2655139,-107.0985823,4.353,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:10:47.000Z,39.265524,-107.0985936,4.408,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:10:48.000Z,39.2655292,-107.0986004,4.437,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:10:50.000Z,39.2655405,-107.0986086,3.771,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:10:52.000Z,39.2655511,-107.0986113,3.248,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:10:53.000Z,39.2655565,-107.0986112,3.039,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:10:55.000Z,39.2655716,-107.0986198,3.036,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:10:57.000Z,39.2655952,-107.0986362,3.419,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:10:58.000Z,39.2656063,-107.0986388,3.86,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:11:00.000Z,39.265626,-107.0986449,4.204,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:11:01.000Z,39.2656331,-107.0986491,4.351,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:11:02.000Z,39.2656381,-107.0986535,4.231,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:11:04.000Z,39.2656482,-107.0986651,4.519,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:11:05.000Z,39.2656534,-107.0986706,4.548,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:11:07.000Z,39.2656642,-107.0986824,4.165,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:11:09.000Z,39.2656724,-107.0986898,3.754,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:11:10.000Z,39.2656757,-107.0986932,3.317,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:11:12.000Z,39.265679,-107.0986978,3.133,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:11:13.000Z,39.2656805,-107.0987001,3.382,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:11:15.000Z,39.2656868,-107.0987114,3.879,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:11:17.000Z,39.2656938,-107.0987311,4.24,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:11:19.000Z,39.2656998,-107.0987531,4.616,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:11:20.000Z,39.2657031,-107.0987645,4.693,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:11:22.000Z,39.2657093,-107.0987845,4.73,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:11:24.000Z,39.2657131,-107.098799,5.156,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:11:26.000Z,39.2657244,-107.0988221,4.63,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:11:28.000Z,39.2657357,-107.0988371,4.473,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:11:30.000Z,39.2657422,-107.0988487,3.98,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:11:32.000Z,39.2657512,-107.0988665,3.608,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:11:34.000Z,39.2657648,-107.0988861,3.422,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:11:36.000Z,39.2657762,-107.0988986,3.063,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:11:38.000Z,39.2657829,-107.0989044,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:11:39.000Z,39.2657839,-107.0989048,3.0,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:11:40.000Z,39.2657848,-107.0989049,3.038,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:11:42.000Z,39.2657866,-107.0989051,3.153,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:11:43.000Z,39.2657877,-107.0989052,3.19,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:11:44.000Z,39.2657889,-107.0989051,3.356,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:11:46.000Z,39.2657925,-107.0989044,3.479,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:11:47.000Z,39.2657938,-107.0989042,3.593,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:11:49.000Z,39.2657965,-107.0989041,3.752,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:11:51.000Z,39.2657981,-107.098904,4.281,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:11:52.000Z,39.2657987,-107.098904,4.668,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:11:54.000Z,39.2657999,-107.098904,5.342,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:11:55.000Z,39.2658005,-107.098904,5.614,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:11:56.000Z,39.265801,-107.098904,5.839,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:11:58.000Z,39.2658022,-107.0989074,5.889,fused,02:00:00:00:00:00,android/Google/Pixel 2,
2019-06-27T15:12:00.000Z,39.2658055,-107.0989137,3.469,fused,02:00:00:00:00:00,android/Google/Pixel 2,
